dataset,qid,alpha,oracle_ndcg,bm25_ndcg,dense_ndcg,n_rel
fiqa,3528,0.02,0.6309297535714575,0.2890648263178879,0.5,1
fiqa,3530,0.02,0.5631344712273076,0.08759200575528697,0.38993765617041654,3
fiqa,3534,0.0,0.0,0.0,0.0,1
fiqa,3566,0.04,0.37051214618854905,0.23463936301137822,0.29972417189231615,3
fiqa,3569,0.7,0.3562071871080222,0.25,0.1965616322328226,1
fiqa,3594,0.0,0.9279611693743142,0.06664071636913875,0.9279611693743142,4
fiqa,3612,0.0,0.5536855952790544,0.0,0.5536855952790544,4
fiqa,3615,0.0,0.9197207891481876,0.3168346606487982,0.9197207891481876,2
fiqa,3625,0.0,0.46927872602275644,0.07265015774278867,0.46927872602275644,3
fiqa,3682,0.03,0.37061185475414166,0.11859885638464811,0.343741444950847,2
fiqa,3683,0.0,0.8462958881476186,0.2715785079744609,0.8462958881476186,6
fiqa,3694,0.0,0.9197207891481876,0.6131471927654584,0.9197207891481876,2
fiqa,3724,0.04,0.3195706623984501,0.12044436816497639,0.30275507298135557,10
fiqa,3735,0.0,0.45846073882962946,0.2513573193017963,0.45846073882962946,3
fiqa,3759,0.0,0.14371640742930633,0.0,0.14371640742930633,3
fiqa,3767,0.0,0.3748583756077692,0.0,0.3748583756077692,5
fiqa,3771,0.0,0.5660911108483682,0.0,0.5660911108483682,6
fiqa,3781,0.0,1.0,1.0,1.0,2
fiqa,3789,0.1,0.8048099750039491,0.7495275800817669,0.7392155773510536,4
fiqa,3791,0.67,0.6713860725233041,0.6508205185601091,0.5152571242873436,3
fiqa,3801,0.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,2
fiqa,3822,0.0,0.5932763221364292,0.0,0.5932763221364292,4
fiqa,3829,0.0,0.7486924110517823,0.0,0.7486924110517823,2
fiqa,3830,0.0,1.0,0.31546487678572877,1.0,1
fiqa,3837,0.04,0.5,0.5,0.3562071871080222,1
fiqa,3859,0.0,0.31546487678572877,0.15329048865267808,0.31546487678572877,1
fiqa,3875,0.0,1.0,0.8315546295836225,1.0,2
fiqa,3888,0.0,0.11731968150568911,0.0,0.11731968150568911,3
fiqa,3909,0.34,0.5493901849216904,0.16489633933391182,0.46337147696011755,10
fiqa,3932,0.0,0.34820347275594665,0.0,0.34820347275594665,2
fiqa,3934,0.0,0.7184579555879845,0.20751557102565138,0.7184579555879845,4
fiqa,3995,0.78,0.13471966091575088,0.08479005131840403,0.07984133538066794,5
fiqa,4007,0.6,0.7653606369886217,0.6257049680303419,0.6364391809889587,3
fiqa,4011,0.0,1.0,0.5840880207487743,1.0,3
fiqa,4019,0.57,0.19186968545063374,0.14753816791130864,0.06175696970122604,5
fiqa,4031,0.0,0.0,0.0,0.0,1
