dataset,qid,alpha,oracle_ndcg,bm25_ndcg,dense_ndcg,n_rel
scifact,781,0.0,1.0,0.6309297535714575,1.0,1
scifact,783,0.49,0.3562071871080222,0.27894294565112987,0.23981246656813146,1
scifact,784,0.0,1.0,1.0,1.0,1
scifact,785,0.98,0.6309297535714575,0.6309297535714575,0.0,1
scifact,793,0.88,1.0,1.0,0.31546487678572877,1
scifact,800,0.0,1.0,0.22106472945750374,1.0,1
scifact,805,0.0,1.0,1.0,1.0,1
scifact,808,0.0,1.0,1.0,1.0,1
scifact,811,0.0,1.0,1.0,1.0,1
scifact,814,0.0,1.0,1.0,1.0,1
scifact,820,0.0,0.18003132665669264,0.0,0.18003132665669264,1
scifact,821,0.0,0.17376534287144002,0.0,0.17376534287144002,1
scifact,823,0.0,1.0,1.0,1.0,1
scifact,830,0.67,0.3562071871080222,0.3333333333333333,0.2559580248098155,1
scifact,831,0.72,0.3010299956639812,0.25,0.19342640361727081,1
scifact,832,0.0,1.0,1.0,1.0,1
scifact,834,0.69,0.1810425967800402,0.1810425967800402,0.0,1
scifact,837,0.0,1.0,1.0,1.0,1
scifact,839,0.34,1.0,1.0,0.6309297535714575,1
scifact,845,0.88,1.0,1.0,0.2890648263178879,1
scifact,847,0.0,1.0,1.0,1.0,1
scifact,852,0.4,0.6309297535714575,0.6309297535714575,0.5,1
scifact,859,0.34,0.6309297535714575,0.6309297535714575,0.43067655807339306,1
scifact,870,0.0,0.5,0.0,0.5,1
scifact,873,0.2,0.6853144206713327,0.3346207488254496,0.4646755691409982,5
scifact,879,0.0,1.0,1.0,1.0,1
scifact,880,0.0,1.0,1.0,1.0,1
scifact,882,0.0,1.0,1.0,1.0,1
scifact,887,0.69,0.43067655807339306,0.227670248696953,0.2,1
scifact,903,0.0,1.0,1.0,1.0,1
scifact,904,0.0,1.0,1.0,1.0,1
scifact,907,0.0,1.0,1.0,1.0,1
scifact,911,0.0,1.0,1.0,1.0,1
scifact,913,0.0,0.1810425967800402,0.0,0.1810425967800402,1
scifact,914,0.0,0.23981246656813146,0.0,0.23981246656813146,1
scifact,921,0.0,1.0,1.0,1.0,1
scifact,922,0.0,1.0,1.0,1.0,1
scifact,936,0.51,1.0,1.0,0.6309297535714575,1
scifact,956,0.0,1.0,0.5,1.0,1
scifact,957,0.6,1.0,1.0,0.43067655807339306,1
scifact,960,0.0,1.0,1.0,1.0,1
scifact,967,0.41,1.0,0.9197207891481876,0.5249810332008933,2
scifact,971,0.5,0.8485833840018,0.6955762265703532,0.7486761295186739,4
scifact,975,0.0,0.15561139140249397,0.0,0.15561139140249397,1
scifact,982,0.0,1.0,1.0,1.0,1
scifact,985,0.0,1.0,1.0,1.0,1
scifact,993,0.34,1.0,1.0,0.6309297535714575,1
scifact,1012,0.0,1.0,1.0,1.0,1
scifact,1014,0.0,1.0,1.0,1.0,1
scifact,1019,0.45,0.6309297535714575,0.6309297535714575,0.3562071871080222,1
scifact,1020,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,1
scifact,1021,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,1
scifact,1024,0.98,1.0,1.0,0.16604764621593782,1
scifact,1029,0.5,0.8921776538210152,0.8619601762814741,0.8072467605676945,3
scifact,1041,0.36,0.45749452618986164,0.44130740935663865,0.39824053785850433,2
scifact,1049,0.0,0.27894294565112987,0.0,0.27894294565112987,1
scifact,1062,0.0,1.0,1.0,1.0,1
scifact,1086,0.0,1.0,1.0,1.0,1
scifact,1088,0.0,1.0,0.17376534287144002,1.0,1
scifact,1089,0.0,1.0,1.0,1.0,1
scifact,1099,0.63,0.5,0.5,0.3562071871080222,1
scifact,1100,0.76,0.6309297535714575,0.6309297535714575,0.3333333333333333,1
scifact,1104,0.0,1.0,1.0,1.0,1
scifact,1107,0.51,1.0,1.0,0.5,1
scifact,1110,0.0,0.15329048865267808,0.0,0.15329048865267808,1
scifact,1121,0.0,1.0,0.6309297535714575,1.0,1
scifact,1130,0.0,1.0,1.0,1.0,1
scifact,1132,0.45,0.4440680676967265,0.3379460137966388,0.33641645887478155,2
scifact,1137,0.0,1.0,1.0,1.0,1
scifact,1140,0.0,1.0,1.0,1.0,1
scifact,1144,0.0,1.0,1.0,1.0,1
scifact,1146,0.0,1.0,1.0,1.0,1
scifact,1150,0.0,1.0,1.0,1.0,1
scifact,1163,0.0,1.0,1.0,1.0,1
scifact,1175,0.98,0.17144160057391347,0.17144160057391347,0.0,1
scifact,1179,0.93,0.31546487678572877,0.3010299956639812,0.156861774859441,1
scifact,1180,0.6,0.43067655807339306,0.38685280723454163,0.3562071871080222,1
scifact,1185,0.67,1.0,1.0,0.43067655807339306,1
scifact,1187,0.17,1.0,1.0,0.6309297535714575,1
scifact,1191,0.0,0.5,0.0,0.5,1
scifact,1194,0.0,1.0,0.6309297535714575,1.0,1
scifact,1196,0.5,0.5,0.43067655807339306,0.43067655807339306,1
scifact,1197,0.0,0.43067655807339306,0.43067655807339306,0.43067655807339306,1
scifact,1199,0.0,0.0,0.0,0.0,1
scifact,1200,0.0,0.3562071871080222,0.0,0.3562071871080222,1
scifact,1202,0.67,1.0,1.0,0.38685280723454163,1
scifact,1204,0.0,1.0,1.0,1.0,1
scifact,1207,0.0,1.0,1.0,1.0,1
scifact,1213,0.0,0.0,0.0,0.0,1
scifact,1216,0.0,1.0,1.0,1.0,1
scifact,1221,0.0,0.0,0.0,0.0,1
scifact,1225,0.0,1.0,1.0,1.0,1
scifact,1226,0.0,0.2103099178571525,0.0,0.2103099178571525,1
scifact,1232,0.0,1.0,1.0,1.0,1
scifact,1241,0.51,1.0,1.0,0.3562071871080222,1
scifact,1245,0.0,1.0,0.3562071871080222,1.0,1
scifact,1259,0.5,1.0,1.0,0.6309297535714575,1
scifact,1262,0.0,1.0,1.0,1.0,1
scifact,1266,0.0,1.0,1.0,1.0,1
scifact,1270,0.0,1.0,1.0,1.0,1
scifact,1271,0.0,1.0,1.0,1.0,1
scifact,1272,0.91,0.43067655807339306,0.3333333333333333,0.21533827903669653,1
scifact,1273,0.0,1.0,1.0,1.0,1
scifact,1274,0.0,0.7328286204777911,0.6978817289434457,0.7328286204777911,3
scifact,1278,0.0,1.0,0.27894294565112987,1.0,1
scifact,1279,0.0,1.0,0.31546487678572877,1.0,1
scifact,1280,0.16,0.38685280723454163,0.1810425967800402,0.27894294565112987,1
scifact,1281,0.0,0.20801459767650948,0.0,0.20801459767650948,1
scifact,1282,0.0,1.0,1.0,1.0,1
scifact,1290,0.0,1.0,1.0,1.0,1
scifact,1292,0.0,1.0,1.0,1.0,1
scifact,1298,0.0,1.0,1.0,1.0,1
scifact,1303,0.0,1.0,0.6309297535714575,1.0,1
scifact,1316,0.58,0.25,0.19195872000656014,0.2,1
scifact,1319,0.0,1.0,0.6309297535714575,1.0,1
scifact,1320,0.0,1.0,0.6309297535714575,1.0,1
scifact,1332,0.0,0.0,0.0,0.0,1
scifact,1335,0.0,1.0,1.0,1.0,1
scifact,1336,0.0,1.0,1.0,1.0,1
scifact,1337,0.15,1.0,1.0,0.38685280723454163,1
scifact,1339,0.0,1.0,1.0,1.0,1
scifact,1344,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,1
scifact,1352,0.0,1.0,1.0,1.0,1
scifact,1359,0.0,1.0,1.0,1.0,1
scifact,1362,0.97,0.5,0.5,0.0,1
scifact,1363,0.99,1.0,1.0,0.0,1
scifact,1368,0.0,1.0,0.227670248696953,1.0,1
scifact,1370,0.0,1.0,0.6309297535714575,1.0,1
scifact,1379,0.0,0.9349366583346498,0.5432832686516177,0.9349366583346498,4
scifact,1382,0.0,0.6309297535714575,0.3010299956639812,0.6309297535714575,1
scifact,1385,0.97,1.0,1.0,0.1949590218937863,1
scifact,1389,0.0,1.0,1.0,1.0,1
scifact,1395,0.22,0.43067655807339306,0.16794877895704194,0.26264953503719357,1
