dataset,qid,alpha,oracle_ndcg,bm25_ndcg,dense_ndcg,n_rel
dbpedia-entity,INEX_LD-2012377,0.0,0.30815421501628926,0.13886244387355454,0.30815421501628926,10
dbpedia-entity,INEX_LD-2012381,0.82,0.25152285028881566,0.25152285028881566,0.20208310829219417,5
dbpedia-entity,INEX_LD-2012383,0.93,0.3333333333333333,0.3333333333333333,0.0,1
dbpedia-entity,INEX_LD-2012385,0.04,0.2919995348598773,0.10069025954862287,0.24693634030443284,11
dbpedia-entity,INEX_LD-2012387,0.56,0.45244630925752816,0.23603428091296816,0.2389463374171537,18
dbpedia-entity,INEX_LD-2012389,0.03,0.12194443784221076,0.0898510535539633,0.12141644254995582,11
dbpedia-entity,INEX_LD-2012390,0.44,0.10914439911420956,0.043324039857952724,0.07915423297019747,22
dbpedia-entity,INEX_XER-106,0.38,0.3967841038304698,0.2222309600557309,0.25255233969151974,49
dbpedia-entity,INEX_XER-108,0.11,0.2549972281709921,0.05120410890651098,0.24094215117849282,52
dbpedia-entity,INEX_XER-109,0.0,0.07838633717510063,0.005866351810326417,0.07838633717510063,50
dbpedia-entity,INEX_XER-110,0.0,0.3743278302944729,0.11430124884070983,0.3743278302944729,54
dbpedia-entity,INEX_XER-113,0.7,0.29609931666347106,0.279768295758756,0.24385613628991426,64
dbpedia-entity,INEX_XER-114,0.77,0.1206893532659371,0.1060180491294326,0.05597080681654124,52
dbpedia-entity,INEX_XER-115,0.58,0.6458548678365794,0.5877481183433829,0.5067291520866056,37
dbpedia-entity,INEX_XER-116,0.46,0.19398554755002925,0.1414456111783222,0.11727931827854637,29
dbpedia-entity,INEX_XER-117,0.28,0.26855245665040517,0.11995800772204887,0.21997884060819156,36
dbpedia-entity,INEX_XER-118,0.5,0.10903801122833007,0.10514114822847943,0.08645203242661578,33
dbpedia-entity,INEX_XER-119,0.05,0.47993411533469205,0.15702878276466586,0.4735461521655066,42
dbpedia-entity,INEX_XER-121,0.0,0.378432535530619,0.02380057541891804,0.378432535530619,20
dbpedia-entity,INEX_XER-122,0.48,0.07824402882280812,0.01093360946097465,0.07239669687468915,19
dbpedia-entity,INEX_XER-123,0.0,0.23320655800524784,0.12138207327408057,0.23320655800524784,17
dbpedia-entity,INEX_XER-124,0.96,0.5530278458364333,0.5468386635776412,0.14694012481930335,55
dbpedia-entity,INEX_XER-127,0.0,0.4177613338055331,0.019923065320626543,0.4177613338055331,102
dbpedia-entity,INEX_XER-128,0.64,0.4268185922310223,0.39283706506344174,0.26259792746937516,68
dbpedia-entity,INEX_XER-129,0.9,0.32717538854065514,0.324977782163541,0.04481951327094393,61
dbpedia-entity,INEX_XER-130,0.91,0.5165688842588858,0.4385479015393333,0.31293483045596326,33
dbpedia-entity,INEX_XER-132,0.04,0.17870913552270706,0.022757282081862742,0.17857612309339627,42
dbpedia-entity,INEX_XER-133,0.19,0.15672575276999834,0.035027250462014575,0.12694673176771715,40
dbpedia-entity,INEX_XER-134,0.49,0.2942413836373503,0.20227779592779777,0.1497555054894638,43
dbpedia-entity,INEX_XER-135,0.24,0.30109644748466124,0.22217565682146315,0.27259729790159704,41
dbpedia-entity,INEX_XER-136,0.84,0.13470643650751862,0.09654409488431975,0.05971037148142385,48
dbpedia-entity,INEX_XER-138,0.58,0.2327500881610708,0.152536942260516,0.16359399077595113,31
dbpedia-entity,INEX_XER-139,1.0,0.6036499175514877,0.6036499175514877,0.013917375956529858,33
dbpedia-entity,INEX_XER-140,0.45,0.6793669953290807,0.5657419471558115,0.6142192776815151,70
dbpedia-entity,INEX_XER-141,0.3,0.2503873789812354,0.1154092369326635,0.13385431734835238,25
dbpedia-entity,INEX_XER-143,0.35,0.1277876414717731,0.07706908108724332,0.09853780297449019,29
dbpedia-entity,INEX_XER-144,0.47,0.3019822096603716,0.2450153435759311,0.15241059726130105,93
dbpedia-entity,INEX_XER-147,0.98,0.24628045548694633,0.24628045548694633,0.14727950708090815,19
dbpedia-entity,INEX_XER-60,0.83,0.4393327975452763,0.3729263602204251,0.20107889853131658,29
dbpedia-entity,INEX_XER-62,0.99,0.663077568019036,0.663077568019036,0.28854954040811376,34
dbpedia-entity,INEX_XER-63,0.88,0.34787509469365807,0.3224533669039301,0.12720009113017808,81
dbpedia-entity,INEX_XER-64,0.66,0.4639851588561781,0.4242663861116713,0.26129877558703285,18
dbpedia-entity,INEX_XER-65,0.39,0.3304396095939686,0.20675923907772822,0.2586058925428342,30
dbpedia-entity,INEX_XER-67,0.92,0.7930744702653983,0.7485552130440056,0.5506799616272668,46
dbpedia-entity,INEX_XER-72,0.4,0.19719657161658202,0.1649823395560122,0.09684095610712834,44
dbpedia-entity,INEX_XER-74,0.0,0.0,0.0,0.0,12
dbpedia-entity,INEX_XER-79,0.96,0.7613339782981893,0.7613339782981893,0.17498308150115394,11
dbpedia-entity,INEX_XER-81,0.5,0.5337868724489034,0.4884066594338389,0.3615063381943736,16
dbpedia-entity,INEX_XER-86,0.37,0.16108727203602813,0.06618148416610553,0.1487402308037507,77
dbpedia-entity,INEX_XER-87,0.07,0.34060309567874847,0.22003677491450926,0.3194728827205322,42
dbpedia-entity,INEX_XER-88,0.07,0.1597722862310329,0.08612926418468551,0.14879397479834824,42
dbpedia-entity,INEX_XER-91,0.77,0.9087841175676213,0.8847465379926055,0.5327574988840051,24
dbpedia-entity,INEX_XER-94,0.05,0.31908474362215056,0.09741300413897967,0.31346728169259863,48
dbpedia-entity,INEX_XER-95,0.54,0.2260602182773776,0.21740273807110144,0.14471524251677614,38
dbpedia-entity,INEX_XER-96,1.0,0.4661932333946262,0.4661932333946262,0.17497350725053135,65
dbpedia-entity,INEX_XER-98,0.0,0.42154344339533295,0.14922309374820958,0.42154344339533295,13
dbpedia-entity,INEX_XER-99,0.99,0.39026931253631353,0.39026931253631353,0.03816834925146481,25
dbpedia-entity,QALD2_te-1,0.02,0.4869620845482862,0.031930170685257,0.48682857764734067,29
dbpedia-entity,QALD2_te-100,0.82,0.7300580906838027,0.7300580906838027,0.47210969239166667,5
dbpedia-entity,QALD2_te-11,0.0,0.17380332222744033,0.022250433233034633,0.17380332222744033,8
dbpedia-entity,QALD2_te-12,0.92,0.47757577805971874,0.4439785772251941,0.38913401108946294,39
dbpedia-entity,QALD2_te-13,0.05,0.26244258858208036,0.13139894605179797,0.2600962229552563,12
dbpedia-entity,QALD2_te-14,0.0,0.6160889382933774,0.0447302164199952,0.6160889382933774,14
dbpedia-entity,QALD2_te-17,0.05,0.05699182122183288,0.018885846039897958,0.056913816514093364,332
dbpedia-entity,QALD2_te-2,0.96,0.07912654014375839,0.07912654014375839,0.07881478902603817,3
dbpedia-entity,QALD2_te-21,0.0,0.34185818853048777,0.11146114161772933,0.34185818853048777,3
dbpedia-entity,QALD2_te-22,0.19,0.528273364003099,0.3106499831126447,0.4850247673697522,32
dbpedia-entity,QALD2_te-24,0.47,0.3912244679366962,0.16247753392468595,0.2995404497825288,6
dbpedia-entity,QALD2_te-25,0.0,0.6292536583213065,0.0,0.6292536583213065,5
dbpedia-entity,QALD2_te-27,0.99,0.9651911745127936,0.9651911745127936,0.819876640193745,3
dbpedia-entity,QALD2_te-28,0.99,0.5399180846324197,0.5399180846324197,0.06981079389759624,36
dbpedia-entity,QALD2_te-3,0.2,0.6080076368919572,0.475701810932709,0.4422114631508558,14
dbpedia-entity,QALD2_te-31,0.47,0.04836930187958977,0.03871642711987195,0.03066498101262872,19
dbpedia-entity,QALD2_te-33,0.3,0.051252996059960226,0.007318226551614284,0.045956480269849616,55
dbpedia-entity,QALD2_te-35,0.22,0.8278584839272096,0.45352680895279257,0.8075028338867648,8
dbpedia-entity,QALD2_te-39,0.09,0.2210719859285851,0.03764938987122231,0.1929960616033087,150
dbpedia-entity,QALD2_te-40,0.97,0.2710710227322132,0.2709969760440126,0.043399387689222385,14
dbpedia-entity,QALD2_te-42,0.97,0.05859272087103909,0.05859272087103909,0.0,2
dbpedia-entity,QALD2_te-43,0.67,0.8113810265158785,0.699525061875477,0.6543194980945215,19
dbpedia-entity,QALD2_te-44,0.84,0.33810699102511144,0.21405165469197,0.22807463190234536,21
dbpedia-entity,QALD2_te-45,0.56,0.18033157009975515,0.07842573875176685,0.16093484233312244,14
dbpedia-entity,QALD2_te-46,0.0,0.13719432003822982,0.0,0.13719432003822982,2
dbpedia-entity,QALD2_te-48,0.0,0.09562521100649683,0.0,0.09562521100649683,3
dbpedia-entity,QALD2_te-49,0.96,0.8472668887613066,0.8472668887613066,0.45819933371607996,3
dbpedia-entity,QALD2_te-5,0.06,0.5671709980697046,0.3250471224443927,0.5135562695190233,10
dbpedia-entity,QALD2_te-51,0.88,0.7441311499844608,0.7185796897473284,0.29543431459316905,25
dbpedia-entity,QALD2_te-53,0.0,0.3562071871080222,0.0,0.3562071871080222,1
dbpedia-entity,QALD2_te-55,0.23,0.13043360322345052,0.10585115820711208,0.12995427722815883,25
dbpedia-entity,QALD2_te-57,0.89,0.2474159717147129,0.23072295178212132,0.09119964496937626,8
dbpedia-entity,QALD2_te-58,0.71,0.3574564065684825,0.07808810378894336,0.2696084899456604,4
dbpedia-entity,QALD2_te-59,0.0,0.16131758941770685,0.0,0.16131758941770685,5
dbpedia-entity,QALD2_te-6,0.22,0.1987098566180769,0.11947845348882956,0.19707148398350402,5
dbpedia-entity,QALD2_te-60,0.19,0.6862087945104781,0.2761252069031226,0.6202929443645671,17
dbpedia-entity,QALD2_te-63,0.51,0.14695874099668418,0.10841775566583599,0.1086627854227334,1187
dbpedia-entity,QALD2_te-64,0.74,0.4046333544464713,0.34539889726587725,0.2291741900994324,39
dbpedia-entity,QALD2_te-65,0.18,0.5907843698163477,0.51724834260329,0.5767784993668708,7
dbpedia-entity,QALD2_te-66,0.0,0.6013443945933966,0.07060797993349235,0.6013443945933966,10
dbpedia-entity,QALD2_te-67,0.0,0.0,0.0,0.0,4
dbpedia-entity,QALD2_te-72,0.0,0.24207625393180188,0.04798916345628227,0.24207625393180188,3
dbpedia-entity,QALD2_te-75,0.0,0.0,0.0,0.0,3
dbpedia-entity,QALD2_te-76,0.04,0.9405271492119395,0.6685573136511446,0.9403387707234514,4
dbpedia-entity,QALD2_te-77,0.63,0.5668174414326338,0.3969497359212718,0.41920426102220504,11
dbpedia-entity,QALD2_te-8,0.11,0.4218319533330948,0.13023789424408627,0.41588418470042005,18
dbpedia-entity,QALD2_te-80,0.99,0.36079137110144605,0.36079137110144605,0.013992330536391031,16
dbpedia-entity,QALD2_te-81,0.83,0.38746727967214145,0.38746727967214145,0.0,8
dbpedia-entity,QALD2_te-82,0.0,0.11520447504273794,0.0,0.11520447504273794,75
dbpedia-entity,QALD2_te-84,0.74,0.41454647091542984,0.3980477990939873,0.20317840450684777,13
dbpedia-entity,QALD2_te-88,0.99,0.7626022710968967,0.7626022710968967,0.05699454164904076,33
dbpedia-entity,QALD2_te-89,0.0,1.0,0.4306765580733931,1.0,1
dbpedia-entity,QALD2_te-9,0.65,0.2586817989934907,0.19937811544659276,0.11909371208998697,105
dbpedia-entity,QALD2_te-90,0.0,0.7967075809905066,0.23605073125813655,0.7967075809905066,2
dbpedia-entity,QALD2_te-91,0.0,0.39623968248981895,0.09096460066428202,0.39623968248981895,38
dbpedia-entity,QALD2_te-92,0.88,0.5098084935000368,0.5059474574011815,0.15490758424513798,37
dbpedia-entity,QALD2_te-93,0.83,0.6867855083054819,0.6235267302228217,0.44817656302992265,12
dbpedia-entity,QALD2_te-95,0.0,0.5548459574357494,0.0,0.5548459574357494,3
dbpedia-entity,QALD2_te-97,0.79,0.6544146044324949,0.6544146044324949,0.6234997966086261,4
dbpedia-entity,QALD2_te-98,0.04,0.5562983930884396,0.35098520806348704,0.2152055950263274,3
dbpedia-entity,QALD2_te-99,0.11,0.4406383574828344,0.04041613692242317,0.41412987121398526,10
dbpedia-entity,QALD2_tr-1,0.0,0.7522011574687275,0.012709930969039326,0.7522011574687275,13
dbpedia-entity,QALD2_tr-10,0.0,0.32684332712836645,0.07352741323906772,0.32684332712836645,6
dbpedia-entity,QALD2_tr-11,0.99,0.18923950402541811,0.18923950402541811,0.03508607800653843,28
dbpedia-entity,QALD2_tr-13,0.0,0.0,0.0,0.0,1
dbpedia-entity,QALD2_tr-15,0.96,0.5345737621188144,0.5276329555401428,0.4492515597034383,12
dbpedia-entity,QALD2_tr-16,0.0,0.07900534804433584,0.0,0.07900534804433584,46
dbpedia-entity,QALD2_tr-17,0.36,0.07447535030837504,0.04124882136877683,0.07382190498690602,9
dbpedia-entity,QALD2_tr-18,0.0,0.0,0.0,0.0,1
dbpedia-entity,QALD2_tr-21,0.14,0.24971909341325252,0.23795931893194003,0.2001833142789756,9
dbpedia-entity,QALD2_tr-24,0.16,0.3940015160797999,0.1971819137105804,0.32426655068875954,12
dbpedia-entity,QALD2_tr-25,0.93,0.9154663199720934,0.9154663199720934,0.2562217303247443,5
dbpedia-entity,QALD2_tr-26,0.17,0.07139771934225839,0.05968559668653587,0.06174782970435149,161
dbpedia-entity,QALD2_tr-28,0.0,0.35432974411819107,0.14247348249530725,0.35432974411819107,21
dbpedia-entity,QALD2_tr-29,0.16,0.3357241323301412,0.297189814868082,0.30565746947053524,3
dbpedia-entity,QALD2_tr-3,0.08,0.7903864795495061,0.30164897732204765,0.3889580943680543,2
dbpedia-entity,QALD2_tr-30,0.06,0.4166158115319974,0.09519422473559389,0.27766011902007376,5
dbpedia-entity,QALD2_tr-31,0.07,0.6331829784745397,0.3657638454227424,0.4930684104296026,7
dbpedia-entity,QALD2_tr-32,0.06,0.3930607454692883,0.28791794093943224,0.34120168788047833,32
dbpedia-entity,QALD2_tr-34,0.76,0.19009863871424312,0.1322885090964546,0.10727280131078126,38
dbpedia-entity,QALD2_tr-35,0.0,0.8503449055347546,0.11444540197406203,0.8503449055347546,2
dbpedia-entity,QALD2_tr-36,0.69,0.5136706574139359,0.33062450602946186,0.3936948167222715,6
dbpedia-entity,QALD2_tr-38,0.13,0.23804009311697555,0.0628377571944719,0.20958170354933567,6
dbpedia-entity,QALD2_tr-4,0.13,0.5572267702991202,0.12246487178861146,0.5410534693875133,5
dbpedia-entity,QALD2_tr-40,0.02,0.5988256085222032,0.29444951499337746,0.5982628894848504,11
dbpedia-entity,QALD2_tr-41,0.0,0.04221815693622627,0.0,0.04221815693622627,859
dbpedia-entity,QALD2_tr-42,0.06,0.7554016661857007,0.5492843828510626,0.7537711249545556,19
dbpedia-entity,QALD2_tr-43,0.07,0.2772837290291356,0.22204369403331756,0.27502611964350127,21
dbpedia-entity,QALD2_tr-45,0.14,0.3048973071082678,0.09243932757227234,0.2780683207843001,18
dbpedia-entity,QALD2_tr-47,0.94,0.6174745537119662,0.6133749899042117,0.13824025799553158,27
dbpedia-entity,QALD2_tr-49,0.28,0.2569127842478263,0.1639561833775365,0.23074124972670776,383
dbpedia-entity,QALD2_tr-50,0.57,0.3065735963827292,0.3065735963827292,0.0,2
dbpedia-entity,QALD2_tr-51,0.0,0.05059649627371276,0.0,0.05059649627371276,153
dbpedia-entity,QALD2_tr-52,0.99,0.06653814306981157,0.06653814306981157,0.0,19
dbpedia-entity,QALD2_tr-53,0.0,0.1303921356723956,0.005299188855344136,0.1303921356723956,52
dbpedia-entity,QALD2_tr-54,0.24,0.4501338357294562,0.2502770103276715,0.41493919716010286,4
dbpedia-entity,QALD2_tr-55,0.58,0.4654858675622711,0.4152354232084311,0.39536598810051315,18
dbpedia-entity,QALD2_tr-57,0.0,0.6833614145074837,0.517570793149658,0.6833614145074837,26
dbpedia-entity,QALD2_tr-58,0.0,0.0549699072832056,0.0,0.0549699072832056,5
dbpedia-entity,QALD2_tr-59,0.02,0.28602538366443714,0.026768321622936124,0.28601529846295654,1398
dbpedia-entity,QALD2_tr-6,0.04,0.46454988463145963,0.07021395970722996,0.42192825480341933,10
dbpedia-entity,QALD2_tr-61,0.52,0.11035114447641346,0.08786237653127243,0.06481451651674566,12
dbpedia-entity,QALD2_tr-62,0.0,0.9658050138662676,0.1048274473392412,0.9658050138662676,5
dbpedia-entity,QALD2_tr-64,0.99,0.06387649777025688,0.06387649777025688,0.01001056912085653,158
dbpedia-entity,QALD2_tr-65,0.09,0.43917435061502497,0.16030281100182264,0.360935198987305,16
dbpedia-entity,QALD2_tr-68,0.73,0.09920927184634028,0.09504091204966199,0.04414554111736384,131
dbpedia-entity,QALD2_tr-69,0.66,0.2526115092700867,0.16136203167376487,0.08348895451919575,28
dbpedia-entity,QALD2_tr-70,1.0,0.5339876755217435,0.5339876755217435,0.041032521338912505,493
dbpedia-entity,QALD2_tr-71,0.03,0.6366824387328317,0.5855700749881525,0.5413996682199069,4
dbpedia-entity,QALD2_tr-74,0.25,0.19432979334055492,0.11166139348911594,0.15458450050639339,24
dbpedia-entity,QALD2_tr-75,0.49,0.43392389977434287,0.2708276052260124,0.36251744962479615,4
dbpedia-entity,QALD2_tr-77,0.47,0.1275036829494976,0.12054857383501262,0.058749446388058166,14
dbpedia-entity,QALD2_tr-78,0.95,0.7669952065705863,0.7612489304134704,0.5263140094631649,54
dbpedia-entity,QALD2_tr-79,0.68,0.5641933642146744,0.5096495066496755,0.30599042474738297,129
dbpedia-entity,QALD2_tr-8,0.59,0.2815473838179994,0.2536321753145578,0.19744108926223508,12
dbpedia-entity,QALD2_tr-80,0.0,0.03205177415771244,0.0,0.03205177415771244,4
dbpedia-entity,QALD2_tr-81,0.0,0.29634402442381647,0.2196742545443085,0.29634402442381647,15
dbpedia-entity,QALD2_tr-82,0.0,0.3382503702465077,0.10834265593797102,0.3382503702465077,4
dbpedia-entity,QALD2_tr-83,0.92,0.24475688379547236,0.23882196736255157,0.06263598545173574,53
dbpedia-entity,QALD2_tr-84,0.0,0.3017253238620457,0.07072770809534581,0.3017253238620457,36
dbpedia-entity,QALD2_tr-85,0.98,0.8227897826439886,0.7884024947763404,0.2890050012247175,4
dbpedia-entity,QALD2_tr-87,0.03,0.346332821766451,0.2048613951560179,0.32830555541049633,3
dbpedia-entity,QALD2_tr-89,0.0,0.01878182079585037,0.0,0.01878182079585037,399
dbpedia-entity,QALD2_tr-9,0.02,0.37016450662422945,0.09258670078142171,0.3674395576955665,12
dbpedia-entity,QALD2_tr-91,0.88,0.1763498814259029,0.17607956839156497,0.038062463686094124,268
dbpedia-entity,SemSearch_ES-1,0.63,0.6977505194876736,0.5976838706778663,0.506318570531682,13
dbpedia-entity,SemSearch_ES-10,0.59,0.7041080721208158,0.5729267458257556,0.5169823153552543,29
dbpedia-entity,SemSearch_ES-100,0.99,0.6626884293422661,0.6626884293422661,0.11149660816214162,5
dbpedia-entity,SemSearch_ES-101,0.23,0.8262346571285599,0.8262346571285599,0.41311732856427996,2
dbpedia-entity,SemSearch_ES-102,0.08,0.4630372946722923,0.13590330297136874,0.37224463459918317,15
dbpedia-entity,SemSearch_ES-104,0.55,0.8917709391312256,0.7907960175419495,0.7831401429127552,4
