dataset,qid,alpha,oracle_ndcg,bm25_ndcg,dense_ndcg,n_rel
nq,test2911,0.0,1.0,0.0,1.0,1
nq,test2912,0.0,0.8772153153380493,0.5158037429793888,0.8772153153380493,2
nq,test2913,0.0,1.0,0.21274605355336318,1.0,1
nq,test2914,0.0,1.0,1.0,1.0,1
nq,test2915,0.0,1.0,0.22106472945750374,1.0,1
nq,test2916,0.0,1.0,0.2890648263178879,1.0,1
nq,test2917,0.78,0.7056368909223355,0.7052360659341503,0.3044321636039213,2
nq,test2918,0.38,0.31546487678572877,0.19823986317056053,0.18316925091363362,1
nq,test2919,0.0,0.22424382421757544,0.0,0.22424382421757544,1
nq,test2920,0.0,0.19342640361727081,0.0,0.19342640361727081,1
nq,test2921,0.21,0.45749452618986164,0.2866357145311606,0.3381124319495126,2
nq,test2922,0.0,0.6309297535714575,0.0,0.6309297535714575,1
nq,test2923,0.21,0.6155089389721019,0.24571128489421504,0.6044407203356115,3
nq,test2924,0.05,0.3562071871080222,0.1949590218937863,0.3010299956639812,1
nq,test2925,0.0,0.7631539858737962,0.19342640361727081,0.7631539858737962,2
nq,test2926,0.03,1.0,0.8772153153380493,0.6509209298071326,2
nq,test2927,0.14,1.0,1.0,0.27023815442731974,1
nq,test2928,0.43,1.0,1.0,0.43067655807339306,1
nq,test2929,0.0,0.3010299956639812,0.0,0.3010299956639812,1
nq,test2930,0.0,0.38685280723454163,0.38685280723454163,0.38685280723454163,1
nq,test2931,0.0,1.0,0.0,1.0,1
nq,test2932,0.67,0.6309297535714575,0.38685280723454163,0.2890648263178879,1
nq,test2933,0.0,1.0,0.43067655807339306,1.0,1
nq,test2934,0.0,1.0,0.6309297535714575,1.0,1
nq,test2935,0.0,1.0,0.3754154816562042,1.0,2
nq,test2936,0.0,0.5912352048230277,0.13554521828632396,0.5912352048230277,2
nq,test2937,0.0,0.7085598805662245,0.15000679310833784,0.7085598805662245,2
nq,test2938,0.0,0.4676164214719373,0.0,0.4676164214719373,2
nq,test2939,0.0,0.43067655807339306,0.23981246656813146,0.43067655807339306,1
nq,test2940,0.0,0.43067655807339306,0.17070727966372012,0.43067655807339306,1
nq,test2941,0.3,0.3010299956639812,0.22106472945750374,0.27894294565112987,1
nq,test2942,0.0,0.3333333333333333,0.0,0.3333333333333333,1
nq,test2943,0.82,1.0,1.0,0.0,1
nq,test2944,0.63,0.3562071871080222,0.31546487678572877,0.3010299956639812,1
nq,test2945,0.0,1.0,0.5,1.0,1
nq,test2946,0.0,1.0,1.0,1.0,1
nq,test2947,0.38,0.4966381804910829,0.28189630540097815,0.4832967202878792,2
nq,test2948,0.0,1.0,0.5,1.0,1
nq,test2949,0.0,0.6309297535714575,0.17629143438888212,0.6309297535714575,1
nq,test2950,0.0,1.0,0.9197207891481876,1.0,2
nq,test2951,0.09,0.5338931479009518,0.20438239758848611,0.368414229926502,2
nq,test2952,0.51,0.6309297535714575,0.6309297535714575,0.43067655807339306,1
nq,test2953,0.0,1.0,0.8175295903539445,1.0,2
nq,test2954,0.0,0.6309297535714575,0.0,0.6309297535714575,1
nq,test2955,0.03,0.46927872602275644,0.07792262787529267,0.2960819109658652,3
nq,test2956,0.03,0.8772153153380493,0.5118091682575899,0.8315546295836225,2
nq,test2957,0.3,0.3562071871080222,0.2,0.3010299956639812,1
nq,test2958,0.0,0.2814642757307446,0.0,0.2814642757307446,2
nq,test2959,0.02,0.38685280723454163,0.38685280723454163,0.3065735963827292,2
nq,test2960,0.51,0.23981246656813146,0.18920035951687003,0.16485085672216038,1
nq,test2961,0.0,1.0,0.31546487678572877,1.0,1
nq,test2962,0.0,0.6309297535714575,0.27023815442731974,0.6309297535714575,1
nq,test2963,0.03,1.0,0.17070727966372012,0.6309297535714575,1
nq,test2964,0.15,0.6309297535714575,0.3010299956639812,0.43067655807339306,1
nq,test2965,0.0,0.0,0.0,0.0,1
nq,test2966,0.3,0.2559580248098155,0.18428883314870617,0.20801459767650948,1
nq,test2967,0.0,1.0,0.3562071871080222,1.0,1
nq,test2968,0.22,0.35874792836653396,0.13373003436102654,0.2885863917087962,2
nq,test2969,0.06,0.5,0.22106472945750374,0.3562071871080222,1
nq,test2970,0.0,1.0,0.26264953503719357,1.0,1
nq,test2971,0.0,1.0,0.22424382421757544,1.0,1
nq,test2972,0.23,0.6309297535714575,0.6309297535714575,0.22424382421757544,1
nq,test2973,0.0,0.9197207891481876,0.7308461430643314,0.9197207891481876,2
nq,test2974,0.0,0.6309297535714575,0.38685280723454163,0.6309297535714575,1
nq,test2975,0.56,0.766433990956823,0.7601875334318685,0.7527425666302089,2
nq,test2976,0.06,1.0,1.0,0.6309297535714575,1
nq,test2977,0.06,0.3562071871080222,0.20801459767650948,0.31546487678572877,1
nq,test2978,0.7,0.43067655807339306,0.27023815442731974,0.1729696904450771,1
nq,test2979,0.41,1.0,0.3333333333333333,0.3333333333333333,1
nq,test2980,0.0,0.3333333333333333,0.2,0.3333333333333333,1
nq,test2981,0.0,0.430624116386567,0.0,0.430624116386567,2
nq,test2982,0.51,0.38685280723454163,0.38685280723454163,0.0,1
nq,test2983,0.51,1.0,1.0,0.6309297535714575,1
nq,test2984,0.0,1.0,0.3556087808472863,1.0,2
nq,test2985,0.0,1.0,0.2559580248098155,1.0,1
nq,test2986,0.53,0.3010299956639812,0.3010299956639812,0.0,1
nq,test2987,0.0,1.0,0.43067655807339306,1.0,1
nq,test2988,0.86,1.0,1.0,0.26264953503719357,1
nq,test2989,0.0,1.0,0.6309297535714575,1.0,1
nq,test2990,0.0,0.0,0.0,0.0,1
nq,test2991,0.0,1.0,0.5,1.0,1
nq,test2992,0.24,0.38685280723454163,0.1572932473495469,0.3010299956639812,1
nq,test2993,0.0,1.0,0.6309297535714575,1.0,1
nq,test2994,0.04,0.9325210919548239,0.4317719080875967,0.9217868789962071,3
nq,test2995,0.08,1.0,0.43067655807339306,0.43067655807339306,1
nq,test2996,0.04,0.6309297535714575,0.3562071871080222,0.5,1
nq,test2997,0.0,1.0,0.5706417189553201,1.0,2
nq,test2998,0.58,0.3010299956639812,0.27894294565112987,0.2559580248098155,1
nq,test2999,0.98,0.31546487678572877,0.31546487678572877,0.0,1
nq,test3000,0.0,0.0,0.0,0.0,1
nq,test3001,0.0,0.5802792108518124,0.09421735421367533,0.5802792108518124,2
nq,test3002,0.0,0.7393616002282355,0.21840743681816419,0.7393616002282355,2
nq,test3003,0.0,1.0,1.0,1.0,1
nq,test3004,0.0,1.0,0.0,1.0,1
nq,test3005,0.0,1.0,0.38685280723454163,1.0,1
nq,test3006,0.34,0.6309297535714575,0.5,0.5,1
nq,test3007,0.09,0.3763778345712372,0.11444540197406203,0.3173785782916373,2
nq,test3008,0.0,0.24465054211822604,0.0,0.24465054211822604,1
nq,test3009,0.0,0.2968720957453632,0.09248969815687715,0.2968720957453632,2
nq,test3010,0.12,0.6309297535714575,0.18208790046993825,0.38685280723454163,1
nq,test3011,0.0,0.6309297535714575,0.0,0.6309297535714575,1
nq,test3012,0.0,1.0,0.26264953503719357,1.0,1
nq,test3013,0.0,1.0,0.3333333333333333,1.0,1
nq,test3014,0.0,1.0,0.5,1.0,1
nq,test3015,0.0,0.5,0.0,0.5,1
nq,test3016,0.09,0.6309297535714575,0.3562071871080222,0.43067655807339306,1
nq,test3017,0.81,0.43067655807339306,0.43067655807339306,0.23137821315975915,1
nq,test3018,0.0,1.0,0.6309297535714575,1.0,1
nq,test3019,0.0,0.38685280723454163,0.0,0.38685280723454163,1
nq,test3020,0.0,0.8175295903539445,0.1137075481082292,0.8175295903539445,2
nq,test3021,0.03,1.0,0.6309297535714575,0.6309297535714575,1
nq,test3022,0.16,0.5,0.24465054211822604,0.23981246656813146,1
nq,test3023,0.0,1.0,0.0,1.0,2
nq,test3024,0.16,0.5,0.15817959093978226,0.3562071871080222,1
nq,test3025,0.0,1.0,0.0,1.0,1
nq,test3026,0.0,0.5,0.31546487678572877,0.5,1
nq,test3027,0.0,1.0,0.0,1.0,1
nq,test3028,0.0,0.6309297535714575,0.0,0.6309297535714575,1
nq,test3029,0.0,1.0,1.0,1.0,1
nq,test3030,0.0,0.6309297535714575,0.0,0.6309297535714575,1
nq,test3031,0.05,1.0,0.16730017881017412,0.5,1
nq,test3032,0.0,0.5,0.0,0.5,1
nq,test3033,0.0,1.0,1.0,1.0,1
nq,test3034,0.95,1.0,1.0,0.15366188628986424,1
nq,test3035,0.51,0.1710330840677181,0.16569576576522954,0.09421735421367533,2
nq,test3036,0.67,1.0,0.5,0.38685280723454163,1
nq,test3037,0.82,0.8124989621351681,0.5016621019605595,0.37678410191833445,3
nq,test3038,0.0,0.27023815442731974,0.0,0.27023815442731974,1
nq,test3039,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,1
nq,test3040,0.0,0.24465054211822604,0.0,0.24465054211822604,1
nq,test3041,0.0,0.425110947661799,0.09784076556363268,0.425110947661799,2
nq,test3042,0.12,1.0,1.0,0.6309297535714575,1
nq,test3043,0.0,0.17542506358195453,0.0,0.17542506358195453,1
nq,test3044,0.5,1.0,0.5,0.6309297535714575,1
nq,test3045,0.0,1.0,0.1949590218937863,1.0,1
nq,test3046,0.54,0.6309297535714575,0.27894294565112987,0.15602106502222501,1
nq,test3047,0.06,0.3562071871080222,0.2559580248098155,0.3333333333333333,1
nq,test3048,0.0,0.0,0.0,0.0,1
nq,test3049,0.0,0.21274605355336318,0.0,0.21274605355336318,1
nq,test3050,0.23,1.0,1.0,0.5437713091520254,2
nq,test3051,0.0,0.0,0.0,0.0,1
nq,test3052,0.0,0.2890648263178879,0.0,0.2890648263178879,1
nq,test3053,0.04,0.5,0.22106472945750374,0.38685280723454163,1
nq,test3054,0.0,0.4415801103577823,0.11038570254939233,0.4415801103577823,2
nq,test3055,0.0,0.6309297535714575,0.0,0.6309297535714575,1
nq,test3056,0.0,1.0,0.3562071871080222,1.0,1
nq,test3057,0.08,1.0,0.43067655807339306,0.5,1
nq,test3058,0.0,0.27894294565112987,0.0,0.27894294565112987,1
nq,test3059,0.0,0.6309297535714575,0.0,0.6309297535714575,1
nq,test3060,0.0,0.25,0.0,0.25,1
nq,test3061,0.25,1.0,1.0,0.6309297535714575,1
nq,test3062,0.0,0.23540891336663824,0.18920035951687003,0.23540891336663824,1
nq,test3063,0.5,1.0,1.0,0.6309297535714575,1
nq,test3064,0.0,1.0,1.0,1.0,1
nq,test3065,0.0,0.0,0.0,0.0,1
nq,test3066,0.0,1.0,1.0,1.0,1
nq,test3067,0.02,0.31546487678572877,0.18920035951687003,0.3010299956639812,1
nq,test3068,0.0,0.6309297535714575,0.27023815442731974,0.6309297535714575,1
nq,test3069,0.34,1.0,1.0,0.5,1
nq,test3070,0.14,0.6052602440527057,0.2611763779896904,0.4722693621479587,2
nq,test3071,0.09,1.0,0.6309297535714575,0.38685280723454163,1
nq,test3072,0.76,0.43067655807339306,0.43067655807339306,0.38685280723454163,1
nq,test3073,0.0,1.0,0.6309297535714575,1.0,1
nq,test3074,0.51,1.0,1.0,0.43067655807339306,1
nq,test3075,0.0,0.3562071871080222,0.27023815442731974,0.3562071871080222,1
nq,test3076,0.46,0.368728320429855,0.13565197343244778,0.3386875313103074,3
nq,test3077,0.91,0.23981246656813146,0.23981246656813146,0.16999161628691403,1
nq,test3078,0.0,1.0,1.0,1.0,1
nq,test3079,0.0,0.27894294565112987,0.0,0.27894294565112987,1
nq,test3080,0.0,1.0,0.19342640361727081,1.0,1
nq,test3081,0.0,1.0,0.5,1.0,1
nq,test3082,0.0,0.6309297535714575,0.31546487678572877,0.6309297535714575,1
nq,test3083,0.0,0.3333333333333333,0.16207652439312228,0.3333333333333333,1
nq,test3084,0.8,1.0,1.0,0.26264953503719357,1
nq,test3085,0.09,1.0,1.0,0.2890648263178879,1
nq,test3086,0.16,0.5,0.20184908658209985,0.27023815442731974,1
nq,test3087,0.03,1.0,0.1854490234153689,0.6309297535714575,1
nq,test3088,0.0,0.0,0.0,0.0,1
nq,test3089,0.0,1.0,1.0,1.0,1
nq,test3090,0.0,0.5,0.22424382421757544,0.5,1
nq,test3091,0.15,1.0,1.0,0.6309297535714575,1
nq,test3092,0.5,1.0,1.0,0.6309297535714575,1
nq,test3093,0.0,0.2559580248098155,0.0,0.2559580248098155,1
nq,test3094,0.0,1.0,0.3562071871080222,1.0,1
nq,test3095,0.0,0.3010299956639812,0.1505149978319906,0.3010299956639812,1
nq,test3096,0.17,1.0,1.0,0.6309297535714575,1
nq,test3097,0.0,0.43067655807339306,0.3562071871080222,0.43067655807339306,1
nq,test3098,0.03,0.6309297535714575,0.20801459767650948,0.43067655807339306,1
nq,test3099,0.18,0.38685280723454163,0.2037950470905062,0.26264953503719357,1
